trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-08-17,上证50ETF华夏,12月,3.052,Positive Gamma,3.0,2.7,3.0,3.0,-0.017038007863695914,-0.11533420707732633,-0.017038007863695914,-0.017038007863695914,call_wall,3.0,-0.017038007863695914,above_all_key_levels_last_price_wall,-0.017038007863695914,-0.11533420707732633,现价距离最近关键位 call_wall 约 -1.70%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,上证50ETF华夏,3月,3.052,Positive Gamma,3.1,2.8,3.1,3.1,0.01572739187418093,-0.0825688073394496,0.01572739187418093,0.01572739187418093,call_wall,3.1,0.01572739187418093,between_put_wall_and_call_wall,0.01572739187418093,-0.0825688073394496,现价距离最近关键位 call_wall 约 1.57%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,上证50ETF华夏,8月,3.052,Positive Gamma,3.1,3.0,3.1,3.1,0.01572739187418093,-0.017038007863695914,0.01572739187418093,0.01572739187418093,call_wall,3.1,0.01572739187418093,between_put_wall_and_call_wall,0.01572739187418093,-0.017038007863695914,现价距离最近关键位 call_wall 约 1.57%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,上证50ETF华夏,9月,3.052,Positive Gamma,3.1,2.95,3.1,3.1,0.01572739187418093,-0.03342070773263428,0.01572739187418093,0.01572739187418093,call_wall,3.1,0.01572739187418093,between_put_wall_and_call_wall,0.01572739187418093,-0.03342070773263428,现价距离最近关键位 call_wall 约 1.57%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF南方,12月,8.197,Positive Gamma,8.25,7.25,8.0,8.25,0.006465780163474433,-0.11553007197755272,-0.024033182871782244,0.006465780163474433,call_wall,8.25,0.006465780163474433,between_price_wall_and_call_wall,0.006465780163474433,-0.11553007197755272,现价距离最近关键位 call_wall 约 0.65%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF南方,3月,8.197,Positive Gamma,8.75,8.5,8.5,8.0,0.06746370623398823,0.03696474319873144,0.03696474319873144,-0.024033182871782244,gex_flip,8.0,-0.024033182871782244,between_gex_flip_and_price_wall,0.06746370623398823,0.03696474319873144,现价距离最近关键位 gex_flip 约 -2.40%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF南方,8月,8.197,Positive Gamma,8.25,8.0,8.0,8.25,0.006465780163474433,-0.024033182871782244,-0.024033182871782244,0.006465780163474433,call_wall,8.25,0.006465780163474433,between_put_wall_and_call_wall,0.006465780163474433,-0.024033182871782244,现价距离最近关键位 call_wall 约 0.65%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF南方,9月,8.197,Positive Gamma,8.0,8.0,8.0,8.35,-0.024033182871782244,-0.024033182871782244,-0.024033182871782244,0.018665365377577237,gex_flip,8.35,0.018665365377577237,between_put_wall_and_gex_flip,-0.024033182871782244,-0.024033182871782244,现价距离最近关键位 gex_flip 约 1.87%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF嘉实,12月,3.327,Positive Gamma,3.2,2.9,3.2,3.2,-0.03817252780282532,-0.12834385332131049,-0.03817252780282532,-0.03817252780282532,call_wall,3.2,-0.03817252780282532,above_all_key_levels_last_price_wall,-0.03817252780282532,-0.12834385332131049,现价距离最近关键位 call_wall 约 -3.82%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF嘉实,3月,3.327,Positive Gamma,3.3,3.1,3.3,3.3,-0.008115419296663706,-0.06822963630898704,-0.008115419296663706,-0.008115419296663706,call_wall,3.3,-0.008115419296663706,above_all_key_levels_last_price_wall,-0.008115419296663706,-0.06822963630898704,现价距离最近关键位 call_wall 约 -0.81%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF嘉实,8月,3.327,Positive Gamma,3.4,3.2,3.3,3.3,0.021941689209498128,-0.03817252780282532,-0.008115419296663706,-0.008115419296663706,price_wall,3.3,-0.008115419296663706,between_price_wall_and_call_wall,0.021941689209498128,-0.03817252780282532,现价距离最近关键位 price_wall 约 -0.81%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,中证500ETF嘉实,9月,3.327,Positive Gamma,3.3,3.2,3.3,3.3,-0.008115419296663706,-0.03817252780282532,-0.008115419296663706,-0.008115419296663706,call_wall,3.3,-0.008115419296663706,above_all_key_levels_last_price_wall,-0.008115419296663706,-0.03817252780282532,现价距离最近关键位 call_wall 约 -0.81%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,创业板ETF易方达,12月,3.756,Positive Gamma,4.8,3.2,3.6,3.9,0.27795527156549515,-0.14802981895633638,-0.04153354632587847,0.03833865814696491,gex_flip,3.9,0.03833865814696491,between_price_wall_and_gex_flip,0.27795527156549515,-0.14802981895633638,现价距离最近关键位 gex_flip 约 3.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,创业板ETF易方达,3月,3.756,Positive Gamma,4.0,3.0,3.6,3.7,0.06496272630457933,-0.20127795527156545,-0.04153354632587847,-0.014909478168264045,gex_flip,3.7,-0.014909478168264045,between_gex_flip_and_call_wall,0.06496272630457933,-0.20127795527156545,现价距离最近关键位 gex_flip 约 -1.49%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,创业板ETF易方达,8月,3.756,Positive Gamma,3.8,3.6,3.7,3.8,0.011714589989350488,-0.04153354632587847,-0.014909478168264045,0.011714589989350488,call_wall,3.8,0.011714589989350488,between_price_wall_and_call_wall,0.011714589989350488,-0.04153354632587847,现价距离最近关键位 call_wall 约 1.17%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,创业板ETF易方达,9月,3.756,Positive Gamma,3.9,3.6,3.6,3.9,0.03833865814696491,-0.04153354632587847,-0.04153354632587847,0.03833865814696491,call_wall,3.9,0.03833865814696491,between_put_wall_and_call_wall,0.03833865814696491,-0.04153354632587847,现价距离最近关键位 call_wall 约 3.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF华泰柏瑞,12月,4.801,Positive Gamma,5.0,4.4,5.0,4.8,0.04144969797958753,-0.0835242657779629,0.04144969797958753,-0.00020828993959598474,gex_flip,4.8,-0.00020828993959598474,between_gex_flip_and_call_wall,0.04144969797958753,-0.0835242657779629,现价距离最近关键位 gex_flip 约 -0.02%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF华泰柏瑞,3月,4.801,Positive Gamma,4.9,4.7,4.9,4.8,0.02062070401999594,-0.021037283899187686,0.02062070401999594,-0.00020828993959598474,gex_flip,4.8,-0.00020828993959598474,between_gex_flip_and_call_wall,0.02062070401999594,-0.021037283899187686,现价距离最近关键位 gex_flip 约 -0.02%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF华泰柏瑞,8月,4.801,Positive Gamma,4.8,4.7,4.8,4.8,-0.00020828993959598474,-0.021037283899187686,-0.00020828993959598474,-0.00020828993959598474,call_wall,4.8,-0.00020828993959598474,above_all_key_levels_last_price_wall,-0.00020828993959598474,-0.021037283899187686,现价距离最近关键位 call_wall 约 -0.02%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF华泰柏瑞,9月,4.801,Positive Gamma,5.0,4.7,5.0,4.9,0.04144969797958753,-0.021037283899187686,0.04144969797958753,0.02062070401999594,gex_flip,4.9,0.02062070401999594,between_put_wall_and_gex_flip,0.04144969797958753,-0.021037283899187686,现价距离最近关键位 gex_flip 约 2.06%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF嘉实,12月,5.014,Positive Gamma,5.25,4.4,5.25,5.0,0.04706820901475872,-0.12245712006382126,0.04706820901475872,-0.002792181890706069,gex_flip,5.0,-0.002792181890706069,between_gex_flip_and_call_wall,0.04706820901475872,-0.12245712006382126,现价距离最近关键位 gex_flip 约 -0.28%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF嘉实,3月,5.014,Positive Gamma,5.25,4.6,5.25,5.25,0.04706820901475872,-0.0825688073394496,0.04706820901475872,0.04706820901475872,call_wall,5.25,0.04706820901475872,between_put_wall_and_call_wall,0.04706820901475872,-0.0825688073394496,现价距离最近关键位 call_wall 约 4.71%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF嘉实,8月,5.014,Positive Gamma,5.0,4.9,5.0,5.0,-0.002792181890706069,-0.022736338252891897,-0.002792181890706069,-0.002792181890706069,call_wall,5.0,-0.002792181890706069,above_all_key_levels_last_price_wall,-0.002792181890706069,-0.022736338252891897,现价距离最近关键位 call_wall 约 -0.28%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,沪深300ETF嘉实,9月,5.014,Positive Gamma,5.0,5.0,5.0,5.0,-0.002792181890706069,-0.002792181890706069,-0.002792181890706069,-0.002792181890706069,call_wall,5.0,-0.002792181890706069,above_all_key_levels_last_put_wall,-0.002792181890706069,-0.002792181890706069,现价距离最近关键位 call_wall 约 -0.28%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,深证100ETF易方达,12月,3.807,Positive Gamma,4.6,3.4,3.7,3.7,0.20830049908064074,-0.10690832676648276,-0.02810612030470183,-0.02810612030470183,price_wall,3.7,-0.02810612030470183,between_price_wall_and_call_wall,0.20830049908064074,-0.10690832676648276,现价距离最近关键位 price_wall 约 -2.81%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,深证100ETF易方达,3月,3.807,Positive Gamma,3.8,3.2,3.7,3.8,-0.001838718150774965,-0.15944313107433672,-0.02810612030470183,-0.001838718150774965,call_wall,3.8,-0.001838718150774965,above_all_key_levels_last_gex_flip,-0.001838718150774965,-0.15944313107433672,现价距离最近关键位 call_wall 约 -0.18%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,深证100ETF易方达,8月,3.807,Positive Gamma,3.8,3.7,3.8,3.7,-0.001838718150774965,-0.02810612030470183,-0.001838718150774965,-0.02810612030470183,call_wall,3.8,-0.001838718150774965,above_all_key_levels_last_price_wall,-0.001838718150774965,-0.02810612030470183,现价距离最近关键位 call_wall 约 -0.18%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,深证100ETF易方达,9月,3.807,Positive Gamma,3.9,3.6,3.9,3.9,0.024428684003152012,-0.05437352245862881,0.024428684003152012,0.024428684003152012,call_wall,3.9,0.024428684003152012,between_put_wall_and_call_wall,0.024428684003152012,-0.05437352245862881,现价距离最近关键位 call_wall 约 2.44%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF华夏,12月,1.888,Positive Gamma,2.2,1.3,1.8,2.15,0.16525423728813582,-0.31144067796610164,-0.0466101694915253,0.13877118644067798,price_wall,1.8,-0.0466101694915253,between_price_wall_and_gex_flip,0.16525423728813582,-0.31144067796610164,现价距离最近关键位 price_wall 约 -4.66%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF华夏,3月,1.888,Positive Gamma,2.15,1.6,1.8,2.05,0.13877118644067798,-0.15254237288135586,-0.0466101694915253,0.08580508474576276,price_wall,1.8,-0.0466101694915253,between_price_wall_and_gex_flip,0.13877118644067798,-0.15254237288135586,现价距离最近关键位 price_wall 约 -4.66%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF华夏,8月,1.888,Positive Gamma,1.9,1.85,1.85,1.95,0.006355932203389925,-0.020127118644067687,-0.020127118644067687,0.03283898305084754,call_wall,1.9,0.006355932203389925,between_put_wall_and_call_wall,0.006355932203389925,-0.020127118644067687,现价距离最近关键位 call_wall 约 0.64%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF华夏,9月,1.888,Positive Gamma,1.85,1.8,1.8,2.0,-0.020127118644067687,-0.0466101694915253,-0.0466101694915253,0.05932203389830515,call_wall,1.85,-0.020127118644067687,between_call_wall_and_gex_flip,-0.020127118644067687,-0.0466101694915253,现价距离最近关键位 call_wall 约 -2.01%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF易方达,12月,1.83,Positive Gamma,2.15,2.15,1.9,2.0,0.17486338797814205,0.17486338797814205,0.0382513661202184,0.09289617486338786,price_wall,1.9,0.0382513661202184,below_all_key_levels_next_price_wall,0.17486338797814205,0.17486338797814205,现价距离最近关键位 price_wall 约 3.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF易方达,3月,1.83,Positive Gamma,2.1,1.4,1.85,2.0,0.14754098360655732,-0.23497267759562845,0.010928961748633892,0.09289617486338786,price_wall,1.85,0.010928961748633892,between_put_wall_and_price_wall,0.14754098360655732,-0.23497267759562845,现价距离最近关键位 price_wall 约 1.09%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF易方达,8月,1.83,Positive Gamma,1.8,1.75,1.75,1.9,-0.016393442622950838,-0.04371584699453557,-0.04371584699453557,0.0382513661202184,call_wall,1.8,-0.016393442622950838,between_call_wall_and_gex_flip,-0.016393442622950838,-0.04371584699453557,现价距离最近关键位 call_wall 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-17,科创50ETF易方达,9月,1.83,Positive Gamma,1.9,1.75,1.75,1.8,0.0382513661202184,-0.04371584699453557,-0.04371584699453557,-0.016393442622950838,gex_flip,1.8,-0.016393442622950838,between_gex_flip_and_call_wall,0.0382513661202184,-0.04371584699453557,现价距离最近关键位 gex_flip 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
