trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-07-17,上证50ETF华夏,12月,3.004,Positive Gamma,3.0,2.8,3.0,3.1,-0.0013315579227696217,-0.0679094540612517,-0.0013315579227696217,0.031957390146471365,call_wall,3.0,-0.0013315579227696217,between_price_wall_and_gex_flip,-0.0013315579227696217,-0.0679094540612517,现价距离最近关键位 call_wall 约 -0.13%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,上证50ETF华夏,7月,3.004,Positive Gamma,3.0,3.0,3.0,3.0,-0.0013315579227696217,-0.0013315579227696217,-0.0013315579227696217,-0.0013315579227696217,call_wall,3.0,-0.0013315579227696217,above_all_key_levels_last_put_wall,-0.0013315579227696217,-0.0013315579227696217,现价距离最近关键位 call_wall 约 -0.13%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,上证50ETF华夏,8月,3.004,Positive Gamma,3.1,3.0,3.1,3.1,0.031957390146471365,-0.0013315579227696217,0.031957390146471365,0.031957390146471365,put_wall,3.0,-0.0013315579227696217,between_put_wall_and_call_wall,0.031957390146471365,-0.0013315579227696217,现价距离最近关键位 put_wall 约 -0.13%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,上证50ETF华夏,9月,3.004,Positive Gamma,3.1,2.65,3.1,3.2,0.031957390146471365,-0.11784287616511324,0.031957390146471365,0.06524633821571246,call_wall,3.1,0.031957390146471365,between_put_wall_and_call_wall,0.031957390146471365,-0.11784287616511324,现价距离最近关键位 call_wall 约 3.20%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,中证500ETF南方,12月,7.956,Positive Gamma,8.35,7.613,8.35,8.35,0.04952237305178464,-0.043112116641528364,0.04952237305178464,0.04952237305178464,put_wall,7.613,-0.043112116641528364,between_put_wall_and_call_wall,0.04952237305178464,-0.043112116641528364,现价距离最近关键位 put_wall 约 -4.31%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,中证500ETF南方,7月,7.956,Positive Gamma,8.35,7.859,8.35,8.75,0.04952237305178464,-0.012192056309703436,0.04952237305178464,0.09979889391654084,put_wall,7.859,-0.012192056309703436,between_put_wall_and_call_wall,0.04952237305178464,-0.012192056309703436,现价距离最近关键位 put_wall 约 -1.22%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,中证500ETF南方,8月,7.956,Positive Gamma,8.104,8.104,8.104,8.25,0.018602312719959713,0.018602312719959713,0.018602312719959713,0.036953242835595645,call_wall,8.104,0.018602312719959713,below_all_key_levels_next_call_wall,0.018602312719959713,0.018602312719959713,现价距离最近关键位 call_wall 约 1.86%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,中证500ETF南方,9月,7.956,Negative Gamma,8.841,6.631,8.104,,0.11123680241327283,-0.16654097536450474,0.018602312719959713,,price_wall,8.104,0.018602312719959713,between_put_wall_and_price_wall,0.11123680241327283,-0.16654097536450474,现价距离最近关键位 price_wall 约 1.86%，该关键位在现价上方。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-07-17,中证500ETF嘉实,12月,3.218,Positive Gamma,3.2,3.2,3.2,,-0.005593536357986317,-0.005593536357986317,-0.005593536357986317,,call_wall,3.2,-0.005593536357986317,above_all_key_levels_last_put_wall,-0.005593536357986317,-0.005593536357986317,现价距离最近关键位 call_wall 约 -0.56%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-17,中证500ETF嘉实,7月,3.218,Positive Gamma,3.3,3.2,3.3,3.4,0.025481665630826544,-0.005593536357986317,0.025481665630826544,0.05655686761963952,put_wall,3.2,-0.005593536357986317,between_put_wall_and_call_wall,0.025481665630826544,-0.005593536357986317,现价距离最近关键位 put_wall 约 -0.56%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
