trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-08-10,上证50ETF华夏,12月,3.075,Positive Gamma,3.1,2.7,3.0,3.1,0.008130081300812941,-0.12195121951219512,-0.024390243902439046,0.008130081300812941,call_wall,3.1,0.008130081300812941,between_price_wall_and_call_wall,0.008130081300812941,-0.12195121951219512,现价距离最近关键位 call_wall 约 0.81%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,上证50ETF华夏,3月,3.075,Positive Gamma,3.1,2.85,3.1,3.2,0.008130081300812941,-0.07317073170731714,0.008130081300812941,0.04065040650406493,call_wall,3.1,0.008130081300812941,between_put_wall_and_call_wall,0.008130081300812941,-0.07317073170731714,现价距离最近关键位 call_wall 约 0.81%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,上证50ETF华夏,8月,3.075,Positive Gamma,3.1,3.0,3.1,3.1,0.008130081300812941,-0.024390243902439046,0.008130081300812941,0.008130081300812941,call_wall,3.1,0.008130081300812941,between_put_wall_and_call_wall,0.008130081300812941,-0.024390243902439046,现价距离最近关键位 call_wall 约 0.81%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,上证50ETF华夏,9月,3.075,Positive Gamma,3.1,3.0,3.1,3.1,0.008130081300812941,-0.024390243902439046,0.008130081300812941,0.008130081300812941,call_wall,3.1,0.008130081300812941,between_put_wall_and_call_wall,0.008130081300812941,-0.024390243902439046,现价距离最近关键位 call_wall 约 0.81%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF南方,12月,8.037,Positive Gamma,8.25,7.0,8.0,8.104,0.02650242627846211,-0.12902824436978977,-0.0046037078511883545,0.008336443946746153,price_wall,8.0,-0.0046037078511883545,between_price_wall_and_gex_flip,0.02650242627846211,-0.12902824436978977,现价距离最近关键位 price_wall 约 -0.46%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF南方,3月,8.037,Positive Gamma,8.0,8.5,8.0,7.75,-0.0046037078511883545,0.057608560408112464,-0.0046037078511883545,-0.03570984198083871,call_wall,8.0,-0.0046037078511883545,between_price_wall_and_put_wall,-0.0046037078511883545,0.057608560408112464,现价距离最近关键位 call_wall 约 -0.46%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF南方,8月,8.037,Positive Gamma,8.0,7.75,8.0,8.104,-0.0046037078511883545,-0.03570984198083871,-0.0046037078511883545,0.008336443946746153,call_wall,8.0,-0.0046037078511883545,between_price_wall_and_gex_flip,-0.0046037078511883545,-0.03570984198083871,现价距离最近关键位 call_wall 约 -0.46%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF南方,9月,8.037,Positive Gamma,8.0,6.631,8.0,8.5,-0.0046037078511883545,-0.1749408983451537,-0.0046037078511883545,0.057608560408112464,call_wall,8.0,-0.0046037078511883545,between_price_wall_and_gex_flip,-0.0046037078511883545,-0.1749408983451537,现价距离最近关键位 call_wall 约 -0.46%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF嘉实,12月,3.255,Positive Gamma,3.2,2.9,3.2,3.1,-0.016897081413210335,-0.10906298003072201,-0.016897081413210335,-0.04761904761904756,call_wall,3.2,-0.016897081413210335,above_all_key_levels_last_price_wall,-0.016897081413210335,-0.10906298003072201,现价距离最近关键位 call_wall 约 -1.69%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF嘉实,3月,3.255,Positive Gamma,3.2,3.1,3.2,3.1,-0.016897081413210335,-0.04761904761904756,-0.016897081413210335,-0.04761904761904756,call_wall,3.2,-0.016897081413210335,above_all_key_levels_last_price_wall,-0.016897081413210335,-0.04761904761904756,现价距离最近关键位 call_wall 约 -1.69%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF嘉实,8月,3.255,Positive Gamma,3.3,3.2,3.2,3.2,0.01382488479262678,-0.016897081413210335,-0.016897081413210335,-0.016897081413210335,call_wall,3.3,0.01382488479262678,between_put_wall_and_call_wall,0.01382488479262678,-0.016897081413210335,现价距离最近关键位 call_wall 约 1.38%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-10,中证500ETF嘉实,9月,3.255,Positive Gamma,3.3,3.3,3.3,3.3,0.01382488479262678,0.01382488479262678,0.01382488479262678,0.01382488479262678,call_wall,3.3,0.01382488479262678,below_all_key_levels_next_call_wall,0.01382488479262678,0.01382488479262678,现价距离最近关键位 call_wall 约 1.38%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
