trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-09-24,上证50ETF华夏,10月,2.959,Positive Gamma,3.0,3.0,3.0,3.0,0.013856032443392952,0.013856032443392952,0.013856032443392952,0.013856032443392952,call_wall,3.0,0.013856032443392952,below_all_key_levels_next_call_wall,0.013856032443392952,0.013856032443392952,现价距离最近关键位 call_wall 约 1.39%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,上证50ETF华夏,11月,2.959,Positive Gamma,3.0,2.85,3.0,3.1,0.013856032443392952,-0.03683676917877665,0.013856032443392952,0.047651233524839576,call_wall,3.0,0.013856032443392952,between_put_wall_and_call_wall,0.013856032443392952,-0.03683676917877665,现价距离最近关键位 call_wall 约 1.39%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,上证50ETF华夏,12月,2.959,Positive Gamma,3.0,2.7,3.0,3.1,0.013856032443392952,-0.08752957080094625,0.013856032443392952,0.047651233524839576,call_wall,3.0,0.013856032443392952,between_put_wall_and_call_wall,0.013856032443392952,-0.08752957080094625,现价距离最近关键位 call_wall 约 1.39%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,上证50ETF华夏,3月,2.959,Positive Gamma,3.1,2.8,3.0,3.1,0.047651233524839576,-0.053734369719499964,0.013856032443392952,0.047651233524839576,price_wall,3.0,0.013856032443392952,between_put_wall_and_price_wall,0.047651233524839576,-0.053734369719499964,现价距离最近关键位 price_wall 约 1.39%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF南方,10月,7.65,Positive Gamma,7.75,7.75,7.75,8.0,0.013071895424836555,0.013071895424836555,0.013071895424836555,0.045751633986928164,call_wall,7.75,0.013071895424836555,below_all_key_levels_next_call_wall,0.013071895424836555,0.013071895424836555,现价距离最近关键位 call_wall 约 1.31%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF南方,11月,7.65,Positive Gamma,8.0,7.75,7.75,8.0,0.045751633986928164,0.013071895424836555,0.013071895424836555,0.045751633986928164,put_wall,7.75,0.013071895424836555,below_all_key_levels_next_price_wall,0.045751633986928164,0.013071895424836555,现价距离最近关键位 put_wall 约 1.31%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF南方,12月,7.65,Positive Gamma,7.75,6.5,7.75,8.5,0.013071895424836555,-0.15032679738562094,0.013071895424836555,0.11111111111111116,call_wall,7.75,0.013071895424836555,between_put_wall_and_call_wall,0.013071895424836555,-0.15032679738562094,现价距离最近关键位 call_wall 约 1.31%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF南方,3月,7.65,Positive Gamma,7.75,7.75,7.75,6.75,0.013071895424836555,0.013071895424836555,0.013071895424836555,-0.11764705882352944,call_wall,7.75,0.013071895424836555,between_gex_flip_and_call_wall,0.013071895424836555,0.013071895424836555,现价距离最近关键位 call_wall 约 1.31%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF嘉实,10月,3.103,Positive Gamma,3.3,3.2,3.2,3.2,0.06348694811472755,0.031260070899129966,0.031260070899129966,0.031260070899129966,put_wall,3.2,0.031260070899129966,below_all_key_levels_next_gex_flip,0.06348694811472755,0.031260070899129966,现价距离最近关键位 put_wall 约 3.13%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-24,中证500ETF嘉实,11月,3.103,Positive Gamma,3.3,2.9,3.0,3.2,0.06348694811472755,-0.06542056074766367,-0.033193683532065754,0.031260070899129966,gex_flip,3.2,0.031260070899129966,between_price_wall_and_gex_flip,0.06348694811472755,-0.06542056074766367,现价距离最近关键位 gex_flip 约 3.13%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
