exchange,commodity,underlying,contract_month,strike,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,call_amount,put_amount,total_amount,price_wall_score
CZCE,AP,AP,2701,8200.0,25.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006273817788070194
CZCE,AP,AP,2701,8300.0,29.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007109588786816538
CZCE,AP,AP,2701,8400.0,30.0,3.0,33.0,13.0,0.0,13.0,21320.0,0.0,21320.0,0.07920580852217776
CZCE,AP,AP,2701,8500.0,21.0,0.0,21.0,1.0,0.0,1.0,1130.0,0.0,1130.0,0.016929487863411884
CZCE,AP,AP,2701,8600.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007318531536503124
CZCE,AP,AP,2701,8700.0,609.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12077444461631927
CZCE,AP,AP,2701,8800.0,1162.0,0.0,1162.0,125.0,0.0,125.0,66875.0,0.0,66875.0,0.3179216042957667
CZCE,CF,CF,2609,12200.0,127.0,1877.0,2004.0,0.0,260.0,260.0,0.0,3900.0,3900.0,0.34528876409277126
CZCE,CF,CF,2609,12400.0,140.0,607.0,747.0,0.0,89.0,89.0,0.0,890.0,890.0,0.16740730107158086
CZCE,CF,CF,2609,12600.0,151.0,738.0,889.0,0.0,147.0,147.0,0.0,1470.0,1470.0,0.20335546362544527
CZCE,CF,CF,2609,12800.0,152.0,687.0,839.0,0.0,23.0,23.0,0.0,230.0,230.0,0.1631232855170749
CZCE,CF,CF,2609,13000.0,159.0,1443.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243005953182972
CZCE,CF,CF,2609,13200.0,183.0,1182.0,1365.0,0.0,8.0,8.0,0.0,80.0,80.0,0.22037733224319522
CZCE,CF,CF,2609,13400.0,279.0,905.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19536700625443043
CZCE,CF,CF,2609,13600.0,544.0,1853.0,2397.0,0.0,62.0,62.0,0.0,620.0,620.0,0.31366562558231614
CZCE,CF,CF,2609,13800.0,565.0,1996.0,2561.0,12.0,235.0,247.0,133020.0,2350.0,135370.0,0.4644154300898955
CZCE,CF,CF,2609,14000.0,801.0,6415.0,7216.0,5.0,453.0,458.0,48475.0,9060.0,57535.0,0.5867994462853559
CZCE,CF,CF,2609,14200.0,560.0,4467.0,5027.0,0.0,755.0,755.0,0.0,15100.0,15100.0,0.5423971511906278
CZCE,CF,CF,2609,14400.0,1013.0,3206.0,4219.0,0.0,1087.0,1087.0,0.0,38045.0,38045.0,0.5759309193746939
CZCE,CF,CF,2609,14600.0,1173.0,2701.0,3874.0,0.0,1836.0,1836.0,0.0,91800.0,91800.0,0.6328038771513876
CZCE,CF,CF,2609,14800.0,1649.0,7511.0,9160.0,0.0,3175.0,3175.0,0.0,269875.0,269875.0,0.7779543069847116
CZCE,CF,CF,2609,15000.0,3622.0,25805.0,29427.0,25.0,9306.0,9331.0,122875.0,1349370.0,1472245.0,0.9144171733185146
CZCE,CF,CF,2609,15200.0,1266.0,9381.0,10647.0,10.0,5037.0,5047.0,41550.0,1082955.0,1124505.0,0.8413112144337945
CZCE,CF,CF,2609,15400.0,4531.0,12498.0,17029.0,1124.0,7499.0,8623.0,4102600.0,2474670.0,6577270.0,0.910457542602251
CZCE,CF,CF,2609,15600.0,4396.0,17920.0,22316.0,1618.0,14200.0,15818.0,4417140.0,7384000.0,11801140.0,0.9415654594260607
CZCE,CF,CF,2609,15800.0,5076.0,16976.0,22052.0,2938.0,21594.0,24532.0,5699720.0,18138960.0,23838680.0,0.9574321487987354
CZCE,CF,CF,2609,16000.0,28779.0,17634.0,46413.0,17551.0,18858.0,36409.0,25010175.0,22158150.0,47168325.0,0.9840926478435903
CZCE,CF,CF,2609,16200.0,12806.0,7554.0,20360.0,12375.0,6626.0,19001.0,13117500.0,11728020.0,24845520.0,0.946776994676964
CZCE,CF,CF,2609,16400.0,25248.0,7268.0,32516.0,18282.0,3015.0,21297.0,13437270.0,7296300.0,20733570.0,0.9631802436445173
CZCE,CF,CF,2609,16600.0,16762.0,4324.0,21086.0,8659.0,1674.0,10333.0,4545975.0,5348430.0,9894405.0,0.9287800077741997
CZCE,CF,CF,2609,16800.0,10078.0,3274.0,13352.0,6046.0,731.0,6777.0,2506880.0,3106750.0,5613630.0,0.8890241282708624
CZCE,CF,CF,2609,17000.0,38130.0,2513.0,40643.0,25862.0,811.0,26673.0,8713295.0,4192870.0,12906165.0,0.9709119132565012
CZCE,CF,CF,2609,17200.0,11987.0,484.0,12471.0,2610.0,0.0,2610.0,672840.0,0.0,672840.0,0.8049076341491789
CZCE,CF,CF,2609,17400.0,3772.0,205.0,3977.0,907.0,0.0,907.0,195005.0,0.0,195005.0,0.6010409218423408
CZCE,CF,CF,2609,17600.0,2902.0,174.0,3076.0,1580.0,0.0,1580.0,260700.0,0.0,260700.0,0.6212480328103676
CZCE,CF,CF,2609,17800.0,4392.0,28.0,4420.0,1584.0,0.0,1584.0,198000.0,0.0,198000.0,0.6537170180084604
CZCE,CF,CF,2609,18000.0,4118.0,25.0,4143.0,1815.0,0.0,1815.0,188250.0,0.0,188250.0,0.6567213477226357
CZCE,CF,CF,2609,18200.0,996.0,38.0,1034.0,1207.0,0.0,1207.0,103460.0,0.0,103460.0,0.4334367882271978
CZCE,CF,CF,2609,18400.0,16478.0,20.0,16498.0,3551.0,0.0,3551.0,230815.0,0.0,230815.0,0.8140158679952615
CZCE,CF,CF,2611,14000.0,36.0,568.0,604.0,0.0,22.0,22.0,0.0,2530.0,2530.0,0.14454608728573942
CZCE,CF,CF,2611,14200.0,49.0,629.0,678.0,0.0,38.0,38.0,0.0,4560.0,4560.0,0.1693860459481253
CZCE,CF,CF,2611,14400.0,34.0,497.0,531.0,0.0,143.0,143.0,0.0,25025.0,25025.0,0.20633576075400265
CZCE,CF,CF,2611,14600.0,26.0,447.0,473.0,0.0,183.0,183.0,0.0,37515.0,37515.0,0.21411873796090025
CZCE,CF,CF,2611,14800.0,23.0,729.0,752.0,0.0,460.0,460.0,0.0,124200.0,124200.0,0.3352012488511312
CZCE,CF,CF,2611,15000.0,57.0,1464.0,1521.0,0.0,388.0,388.0,0.0,128040.0,128040.0,0.4173303918171053
CZCE,CF,CF,2611,15200.0,449.0,589.0,1038.0,0.0,972.0,972.0,0.0,432540.0,432540.0,0.449252691492416
CZCE,CF,CF,2611,15400.0,464.0,1446.0,1910.0,0.0,1706.0,1706.0,0.0,998010.0,998010.0,0.597582608108145
CZCE,CF,CF,2611,15600.0,364.0,782.0,1146.0,4.0,638.0,642.0,15860.0,510400.0,526260.0,0.43817443536908574
CZCE,CF,CF,2611,15800.0,419.0,546.0,965.0,135.0,139.0,274.0,474525.0,143865.0,618390.0,0.3705579736645861
CZCE,CF,CF,2611,16000.0,604.0,631.0,1235.0,148.0,157.0,305.0,418840.0,237855.0,656695.0,0.40867890860895745
CZCE,CF,CF,2611,16200.0,368.0,384.0,752.0,145.0,266.0,411.0,366125.0,532000.0,898125.0,0.3705275488970907
CZCE,CF,CF,2611,16400.0,1882.0,410.0,2292.0,212.0,94.0,306.0,430360.0,237350.0,667710.0,0.49601229186084395
CZCE,CF,CF,2611,16600.0,326.0,305.0,631.0,139.0,171.0,310.0,237690.0,549765.0,787455.0,0.33317476454312334
CZCE,CF,CF,2611,16800.0,490.0,341.0,831.0,194.0,173.0,367.0,274510.0,679890.0,954400.0,0.3772788243682252
CZCE,CF,CF,2611,17000.0,455.0,388.0,843.0,186.0,165.0,351.0,212040.0,781275.0,993315.0,0.3769052000896538
CZCE,CF,CF,2611,17200.0,855.0,330.0,1185.0,284.0,210.0,494.0,286840.0,1139250.0,1426090.0,0.44383428859089624
CZCE,CF,CF,2611,17400.0,587.0,204.0,791.0,163.0,111.0,274.0,145070.0,705405.0,850475.0,0.35575310643139185
CZCE,CF,CF,2611,17600.0,447.0,16.0,463.0,236.0,0.0,236.0,178180.0,0.0,178180.0,0.2623123857590769
CZCE,CF,CF,2611,17800.0,520.0,16.0,536.0,156.0,0.0,156.0,97500.0,0.0,97500.0,0.24759225209960634
CZCE,CF,CF,2611,18000.0,1768.0,7.0,1775.0,301.0,0.0,301.0,173075.0,0.0,173075.0,0.43425805100217424
CZCE,CF,CF,2611,18200.0,878.0,4.0,882.0,301.0,0.0,301.0,158025.0,0.0,158025.0,0.3382311489204299
CZCE,CF,CF,2611,18400.0,505.0,23.0,528.0,437.0,0.0,437.0,196650.0,0.0,196650.0,0.30671510978429145
CZCE,CF,CF,2611,18600.0,415.0,18.0,433.0,320.0,0.0,320.0,134400.0,0.0,134400.0,0.26262542374206066
CZCE,CF,CF,2611,18800.0,621.0,22.0,643.0,120.0,0.0,120.0,47935.0,0.0,47935.0,0.2403564403445427
CZCE,CF,CF,2701,13000.0,79.0,685.0,764.0,0.0,134.0,134.0,0.0,18760.0,18760.0,0.23421355638155558
CZCE,CF,CF,2701,13200.0,70.0,273.0,343.0,0.0,201.0,201.0,0.0,33165.0,33165.0,0.188706848183813
CZCE,CF,CF,2701,13400.0,34.0,176.0,210.0,0.0,66.0,66.0,0.0,11880.0,11880.0,0.10798813564602308
CZCE,CF,CF,2701,13600.0,24.0,156.0,180.0,0.0,213.0,213.0,0.0,42600.0,42600.0,0.16453543579049346
CZCE,CF,CF,2701,13800.0,31.0,221.0,252.0,0.0,93.0,93.0,0.0,20925.0,20925.0,0.13812740644529395
CZCE,CF,CF,2701,14000.0,106.0,1315.0,1421.0,32.0,244.0,276.0,428480.0,63440.0,491920.0,0.4201601450871423
CZCE,CF,CF,2701,14200.0,65.0,1230.0,1295.0,0.0,150.0,150.0,0.0,44250.0,44250.0,0.3272493110101965
CZCE,CF,CF,2701,14400.0,65.0,1823.0,1888.0,0.0,99.0,99.0,0.0,33165.0,33165.0,0.36544349877467214
CZCE,CF,CF,2701,14600.0,105.0,1383.0,1488.0,0.0,516.0,516.0,0.0,193500.0,193500.0,0.44282033620048966
CZCE,CF,CF,2701,14800.0,95.0,2846.0,2941.0,0.0,692.0,692.0,0.0,297560.0,297560.0,0.5594822467445725
CZCE,CF,CF,2701,15000.0,73.0,3574.0,3647.0,0.0,725.0,725.0,0.0,373375.0,373375.0,0.5899029274102058
CZCE,CF,CF,2701,15200.0,90.0,2084.0,2174.0,0.0,617.0,617.0,0.0,376370.0,376370.0,0.5229735078523191
CZCE,CF,CF,2701,15400.0,946.0,2084.0,3030.0,0.0,485.0,485.0,0.0,368600.0,368600.0,0.5424438616446554
CZCE,CF,CF,2701,15600.0,943.0,4342.0,5285.0,2.0,504.0,506.0,10230.0,461160.0,471390.0,0.6087262731467121
CZCE,CF,CF,2701,15800.0,758.0,5990.0,6748.0,99.0,410.0,509.0,458865.0,489950.0,948815.0,0.6501630334614185
CZCE,CF,CF,2701,16000.0,1436.0,1732.0,3168.0,824.0,702.0,1526.0,3209480.0,1095120.0,4304600.0,0.6703470680126731
CZCE,CF,CF,2701,16200.0,913.0,1006.0,1919.0,571.0,715.0,1286.0,1924270.0,1440725.0,3364995.0,0.595481557278692
CZCE,CF,CF,2701,16400.0,900.0,439.0,1339.0,752.0,257.0,1009.0,2229680.0,636075.0,2865755.0,0.5216164567543836
CZCE,CF,CF,2701,16600.0,1539.0,430.0,1969.0,483.0,98.0,581.0,1231650.0,309680.0,1541330.0,0.5317309928805536
CZCE,CF,CF,2701,16800.0,1273.0,934.0,2207.0,482.0,830.0,1312.0,1053170.0,2867650.0,3920820.0,0.6173714794080386
CZCE,CF,CF,2701,17000.0,3327.0,477.0,3804.0,1060.0,157.0,1217.0,2045800.0,728480.0,2774280.0,0.6687807625312647
CZCE,CF,CF,2701,17200.0,1759.0,466.0,2225.0,386.0,151.0,537.0,650410.0,822195.0,1472605.0,0.5424146248182089
CZCE,CF,CF,2701,17400.0,2540.0,563.0,3103.0,228.0,227.0,455.0,334020.0,1402860.0,1736880.0,0.5712341778565178
CZCE,CF,CF,2701,17600.0,769.0,294.0,1063.0,253.0,2.0,255.0,339020.0,14260.0,353280.0,0.36801794150795075
CZCE,CF,CF,2701,17800.0,776.0,159.0,935.0,452.0,0.0,452.0,526580.0,0.0,526580.0,0.39070292714718335
CZCE,CF,CF,2701,18000.0,4483.0,286.0,4769.0,648.0,0.0,648.0,677160.0,0.0,677160.0,0.6238596797565925
CZCE,CF,CF,2701,18200.0,791.0,12.0,803.0,459.0,0.0,459.0,422280.0,0.0,422280.0,0.36991395770543367
CZCE,CF,CF,2701,18400.0,1001.0,25.0,1026.0,531.0,0.0,531.0,440730.0,0.0,440730.0,0.40746770006137395
CZCE,CF,CF,2701,18600.0,1185.0,8.0,1193.0,493.0,0.0,493.0,352495.0,0.0,352495.0,0.417478440543691
CZCE,CF,CF,2701,18800.0,940.0,17.0,957.0,24.0,0.0,24.0,16080.0,0.0,16080.0,0.23586227749764055
CZCE,CF,CF,2701,19000.0,2996.0,832.0,3828.0,419.0,165.0,584.0,242720.0,2136750.0,2379470.0,0.6161544573495326
CZCE,CF,CF,2703,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,15200.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1770.0,1770.0,0.01765324789197186
CZCE,CF,CF,2703,15400.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050249045905548
CZCE,CF,CF,2703,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,15800.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050249045905548
CZCE,CF,CF,2703,16000.0,0.0,8.0,8.0,0.0,53.0,53.0,0.0,106000.0,106000.0,0.12671138204958554
CZCE,CF,CF,2703,16200.0,1.0,11.0,12.0,0.0,26.0,26.0,0.0,64090.0,64090.0,0.10944479041425063
CZCE,CF,CF,2703,16400.0,7.0,7.0,14.0,3.0,26.0,29.0,10155.0,78390.0,88545.0,0.11902628942729873
CZCE,CF,CF,2703,16600.0,6.0,3.0,9.0,0.0,6.0,6.0,0.0,21750.0,21750.0,0.07362746359461175
CZCE,CF,CF,2703,16800.0,13.0,9.0,22.0,37.0,21.0,58.0,96940.0,90195.0,187135.0,0.14391728712832355
CZCE,CF,CF,2703,17000.0,0.0,1.0,1.0,0.0,15.0,15.0,0.0,75300.0,75300.0,0.10971989707495591
CZCE,CF,CF,2703,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004234207968457904
CZCE,CF,CF,2703,18000.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002303905544025063
CZCE,CF,CF,2703,18200.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029307337930848205
CZCE,CF,CF,2705,14400.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017138840771772662
CZCE,CF,CF,2705,14600.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00752747428618971
CZCE,CF,CF,2705,14800.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041843902912043355
CZCE,CF,CF,2705,15000.0,9.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006273817788070194
