trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-09-08,上证50ETF华夏,10月,3.017,Positive Gamma,3.0,3.0,3.0,3.1,-0.005634736493205117,-0.005634736493205117,-0.005634736493205117,0.0275107722903547,call_wall,3.0,-0.005634736493205117,between_put_wall_and_gex_flip,-0.005634736493205117,-0.005634736493205117,现价距离最近关键位 call_wall 约 -0.56%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,上证50ETF华夏,12月,3.017,Positive Gamma,3.0,2.7,3.0,3.0,-0.005634736493205117,-0.10507126284388457,-0.005634736493205117,-0.005634736493205117,call_wall,3.0,-0.005634736493205117,above_all_key_levels_last_price_wall,-0.005634736493205117,-0.10507126284388457,现价距离最近关键位 call_wall 约 -0.56%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,上证50ETF华夏,3月,3.017,Positive Gamma,3.1,2.8,3.1,3.1,0.0275107722903547,-0.07192575406032486,0.0275107722903547,0.0275107722903547,call_wall,3.1,0.0275107722903547,between_put_wall_and_call_wall,0.0275107722903547,-0.07192575406032486,现价距离最近关键位 call_wall 约 2.75%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,上证50ETF华夏,9月,3.017,Positive Gamma,3.0,3.0,3.0,3.1,-0.005634736493205117,-0.005634736493205117,-0.005634736493205117,0.0275107722903547,call_wall,3.0,-0.005634736493205117,between_put_wall_and_gex_flip,-0.005634736493205117,-0.005634736493205117,现价距离最近关键位 call_wall 约 -0.56%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF南方,10月,7.788,Positive Gamma,8.0,6.75,8.0,8.75,0.027221366204416952,-0.13328197226502314,0.027221366204416952,0.1235233692860811,call_wall,8.0,0.027221366204416952,between_put_wall_and_call_wall,0.027221366204416952,-0.13328197226502314,现价距离最近关键位 call_wall 约 2.72%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF南方,12月,7.788,Positive Gamma,8.0,6.5,8.0,8.25,0.027221366204416952,-0.16538263995891123,0.027221366204416952,0.05932203389830515,call_wall,8.0,0.027221366204416952,between_put_wall_and_call_wall,0.027221366204416952,-0.16538263995891123,现价距离最近关键位 call_wall 约 2.72%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF南方,3月,7.788,Positive Gamma,7.75,7.75,7.75,6.75,-0.004879301489471022,-0.004879301489471022,-0.004879301489471022,-0.13328197226502314,call_wall,7.75,-0.004879301489471022,above_all_key_levels_last_put_wall,-0.004879301489471022,-0.004879301489471022,现价距离最近关键位 call_wall 约 -0.49%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF南方,9月,7.788,Positive Gamma,8.0,7.75,7.75,8.25,0.027221366204416952,-0.004879301489471022,-0.004879301489471022,0.05932203389830515,put_wall,7.75,-0.004879301489471022,between_put_wall_and_call_wall,0.027221366204416952,-0.004879301489471022,现价距离最近关键位 put_wall 约 -0.49%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF嘉实,10月,3.162,Positive Gamma,3.2,2.9,3.1,3.5,0.012017710309930596,-0.08285895003162558,-0.019607843137254832,0.10689437065148644,call_wall,3.2,0.012017710309930596,between_price_wall_and_call_wall,0.012017710309930596,-0.08285895003162558,现价距离最近关键位 call_wall 约 1.20%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-08,中证500ETF嘉实,12月,3.162,Positive Gamma,4.1,3.0,3.1,3.1,0.29664769133459834,-0.05123339658444015,-0.019607843137254832,-0.019607843137254832,price_wall,3.1,-0.019607843137254832,between_price_wall_and_call_wall,0.29664769133459834,-0.05123339658444015,现价距离最近关键位 price_wall 约 -1.96%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
