trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-09-03,上证50ETF华夏,10月,3.031,Positive Gamma,3.1,3.0,3.0,3.2,0.022764764104256097,-0.010227647641042559,-0.010227647641042559,0.05575717584955453,put_wall,3.0,-0.010227647641042559,between_put_wall_and_call_wall,0.022764764104256097,-0.010227647641042559,现价距离最近关键位 put_wall 约 -1.02%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,上证50ETF华夏,12月,3.031,Positive Gamma,3.0,2.7,3.0,3.0,-0.010227647641042559,-0.1092048828769383,-0.010227647641042559,-0.010227647641042559,call_wall,3.0,-0.010227647641042559,above_all_key_levels_last_price_wall,-0.010227647641042559,-0.1092048828769383,现价距离最近关键位 call_wall 约 -1.02%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,上证50ETF华夏,3月,3.031,Positive Gamma,3.1,2.8,3.0,3.1,0.022764764104256097,-0.07621247113163987,-0.010227647641042559,0.022764764104256097,price_wall,3.0,-0.010227647641042559,between_price_wall_and_call_wall,0.022764764104256097,-0.07621247113163987,现价距离最近关键位 price_wall 约 -1.02%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,上证50ETF华夏,9月,3.031,Positive Gamma,3.1,3.0,3.0,3.1,0.022764764104256097,-0.010227647641042559,-0.010227647641042559,0.022764764104256097,put_wall,3.0,-0.010227647641042559,between_put_wall_and_call_wall,0.022764764104256097,-0.010227647641042559,现价距离最近关键位 put_wall 约 -1.02%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF南方,10月,7.781,Positive Gamma,8.0,7.5,8.0,8.5,0.028145482585785864,-0.0361136100758257,0.028145482585785864,0.09240457524739765,call_wall,8.0,0.028145482585785864,between_put_wall_and_call_wall,0.028145482585785864,-0.0361136100758257,现价距离最近关键位 call_wall 约 2.81%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF南方,12月,7.781,Positive Gamma,8.0,6.5,7.75,8.25,0.028145482585785864,-0.16463179539904893,-0.003984063745019917,0.060275028916591644,price_wall,7.75,-0.003984063745019917,between_price_wall_and_call_wall,0.028145482585785864,-0.16463179539904893,现价距离最近关键位 price_wall 约 -0.40%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF南方,3月,7.781,Positive Gamma,7.75,7.75,7.75,6.75,-0.003984063745019917,-0.003984063745019917,-0.003984063745019917,-0.13250224906824315,call_wall,7.75,-0.003984063745019917,above_all_key_levels_last_put_wall,-0.003984063745019917,-0.003984063745019917,现价距离最近关键位 call_wall 约 -0.40%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF南方,9月,7.781,Positive Gamma,8.0,7.75,7.75,8.104,0.028145482585785864,-0.003984063745019917,-0.003984063745019917,0.04151137385940107,put_wall,7.75,-0.003984063745019917,between_put_wall_and_call_wall,0.028145482585785864,-0.003984063745019917,现价距离最近关键位 put_wall 约 -0.40%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF嘉实,10月,3.158,Positive Gamma,3.2,2.9,3.2,3.4,0.013299556681444002,-0.08169727675744143,0.013299556681444002,0.07663077897403414,call_wall,3.2,0.013299556681444002,between_put_wall_and_call_wall,0.013299556681444002,-0.08169727675744143,现价距离最近关键位 call_wall 约 1.33%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-03,中证500ETF嘉实,12月,3.158,Positive Gamma,4.1,2.85,3.1,3.1,0.29829005699809996,-0.09753008233058891,-0.018366054464851067,-0.018366054464851067,price_wall,3.1,-0.018366054464851067,between_price_wall_and_call_wall,0.29829005699809996,-0.09753008233058891,现价距离最近关键位 price_wall 约 -1.84%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
