trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-07-15,上证50ETF华夏,12月,3.064,Positive Gamma,3.0,2.8,3.0,3.1,-0.02088772845953002,-0.08616187989556146,-0.02088772845953002,0.011749347258485754,gex_flip,3.1,0.011749347258485754,between_price_wall_and_gex_flip,-0.02088772845953002,-0.08616187989556146,现价距离最近关键位 gex_flip 约 1.17%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,上证50ETF华夏,7月,3.064,Positive Gamma,3.1,3.0,3.1,3.1,0.011749347258485754,-0.02088772845953002,0.011749347258485754,0.011749347258485754,call_wall,3.1,0.011749347258485754,between_put_wall_and_call_wall,0.011749347258485754,-0.02088772845953002,现价距离最近关键位 call_wall 约 1.17%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,上证50ETF华夏,8月,3.064,Positive Gamma,3.1,3.0,3.1,3.1,0.011749347258485754,-0.02088772845953002,0.011749347258485754,0.011749347258485754,call_wall,3.1,0.011749347258485754,between_put_wall_and_call_wall,0.011749347258485754,-0.02088772845953002,现价距离最近关键位 call_wall 约 1.17%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,上证50ETF华夏,9月,3.064,Positive Gamma,3.1,2.9,3.1,3.2,0.011749347258485754,-0.05352480417754579,0.011749347258485754,0.044386422976501416,call_wall,3.1,0.011749347258485754,between_put_wall_and_call_wall,0.011749347258485754,-0.05352480417754579,现价距离最近关键位 call_wall 约 1.17%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,中证500ETF南方,12月,8.151,Positive Gamma,8.35,7.613,8.35,8.5,0.02441418230891923,-0.06600417126732905,0.02441418230891923,0.04281683229051647,call_wall,8.35,0.02441418230891923,between_put_wall_and_call_wall,0.02441418230891923,-0.06600417126732905,现价距离最近关键位 call_wall 约 2.44%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,中证500ETF南方,7月,8.151,Positive Gamma,8.35,8.104,8.35,8.595,0.02441418230891923,-0.005766163660900547,0.02441418230891923,0.05447184394552829,put_wall,8.104,-0.005766163660900547,between_put_wall_and_call_wall,0.02441418230891923,-0.005766163660900547,现价距离最近关键位 put_wall 约 -0.58%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,中证500ETF南方,8月,8.151,Positive Gamma,8.104,8.104,8.104,8.35,-0.005766163660900547,-0.005766163660900547,-0.005766163660900547,0.02441418230891923,call_wall,8.104,-0.005766163660900547,between_put_wall_and_gex_flip,-0.005766163660900547,-0.005766163660900547,现价距离最近关键位 call_wall 约 -0.58%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,中证500ETF南方,9月,8.151,Negative Gamma,8.841,6.631,8.104,,0.08465218991534784,-0.18648018648018638,-0.005766163660900547,,price_wall,8.104,-0.005766163660900547,between_price_wall_and_call_wall,0.08465218991534784,-0.18648018648018638,现价距离最近关键位 price_wall 约 -0.58%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-07-15,中证500ETF嘉实,12月,3.309,Positive Gamma,3.2,3.2,3.2,,-0.03294046539740103,-0.03294046539740103,-0.03294046539740103,,call_wall,3.2,-0.03294046539740103,above_all_key_levels_last_put_wall,-0.03294046539740103,-0.03294046539740103,现价距离最近关键位 call_wall 约 -3.29%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-15,中证500ETF嘉实,7月,3.309,Positive Gamma,3.4,3.3,3.4,3.4,0.02750075551526132,-0.0027198549410699657,0.02750075551526132,0.02750075551526132,put_wall,3.3,-0.0027198549410699657,between_put_wall_and_call_wall,0.02750075551526132,-0.0027198549410699657,现价距离最近关键位 put_wall 约 -0.27%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
