trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-09-11,上证50ETF华夏,10月,2.981,Positive Gamma,3.0,3.0,3.0,3.0,0.006373700100637425,0.006373700100637425,0.006373700100637425,0.006373700100637425,call_wall,3.0,0.006373700100637425,below_all_key_levels_next_call_wall,0.006373700100637425,0.006373700100637425,现价距离最近关键位 call_wall 约 0.64%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,上证50ETF华夏,12月,2.981,Positive Gamma,3.0,2.7,3.0,3.0,0.006373700100637425,-0.09426366990942625,0.006373700100637425,0.006373700100637425,call_wall,3.0,0.006373700100637425,between_put_wall_and_call_wall,0.006373700100637425,-0.09426366990942625,现价距离最近关键位 call_wall 约 0.64%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,上证50ETF华夏,3月,2.981,Positive Gamma,3.0,2.8,3.0,3.0,0.006373700100637425,-0.0607178799060718,0.006373700100637425,0.006373700100637425,call_wall,3.0,0.006373700100637425,between_put_wall_and_call_wall,0.006373700100637425,-0.0607178799060718,现价距离最近关键位 call_wall 约 0.64%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,上证50ETF华夏,9月,2.981,Positive Gamma,3.0,3.0,3.0,3.1,0.006373700100637425,0.006373700100637425,0.006373700100637425,0.039919490103992095,call_wall,3.0,0.006373700100637425,below_all_key_levels_next_call_wall,0.006373700100637425,0.006373700100637425,现价距离最近关键位 call_wall 约 0.64%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF南方,10月,7.611,Positive Gamma,8.0,6.75,7.75,9.0,0.051110235185915176,-0.11312573906188406,0.018263040336355285,0.18249901458415452,price_wall,7.75,0.018263040336355285,between_put_wall_and_price_wall,0.051110235185915176,-0.11312573906188406,现价距离最近关键位 price_wall 约 1.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF南方,12月,7.611,Positive Gamma,8.0,6.5,7.75,8.35,0.051110235185915176,-0.14597293391144395,0.018263040336355285,0.09709630797529889,price_wall,7.75,0.018263040336355285,between_put_wall_and_price_wall,0.051110235185915176,-0.14597293391144395,现价距离最近关键位 price_wall 约 1.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF南方,3月,7.611,Positive Gamma,7.75,7.75,7.75,6.75,0.018263040336355285,0.018263040336355285,0.018263040336355285,-0.11312573906188406,call_wall,7.75,0.018263040336355285,between_gex_flip_and_call_wall,0.018263040336355285,0.018263040336355285,现价距离最近关键位 call_wall 约 1.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF南方,9月,7.611,Positive Gamma,7.75,7.5,7.75,8.5,0.018263040336355285,-0.014584154513204495,0.018263040336355285,0.11680462488503496,put_wall,7.5,-0.014584154513204495,between_put_wall_and_call_wall,0.018263040336355285,-0.014584154513204495,现价距离最近关键位 put_wall 约 -1.46%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF嘉实,10月,3.085,Positive Gamma,3.1,2.9,3.1,3.4,0.004862236628849326,-0.05996758508914102,0.004862236628849326,0.10210696920583473,call_wall,3.1,0.004862236628849326,between_put_wall_and_call_wall,0.004862236628849326,-0.05996758508914102,现价距离最近关键位 call_wall 约 0.49%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF嘉实,12月,3.085,Positive Gamma,3.1,2.8,3.1,3.0,0.004862236628849326,-0.09238249594813619,0.004862236628849326,-0.027552674230145846,call_wall,3.1,0.004862236628849326,between_gex_flip_and_call_wall,0.004862236628849326,-0.09238249594813619,现价距离最近关键位 call_wall 约 0.49%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF嘉实,3月,3.085,Positive Gamma,3.1,3.1,3.1,3.0,0.004862236628849326,0.004862236628849326,0.004862236628849326,-0.027552674230145846,call_wall,3.1,0.004862236628849326,between_gex_flip_and_call_wall,0.004862236628849326,0.004862236628849326,现价距离最近关键位 call_wall 约 0.49%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,中证500ETF嘉实,9月,3.085,Negative Gamma,3.1,3.0,3.2,,0.004862236628849326,-0.027552674230145846,0.037277147487844386,,call_wall,3.1,0.004862236628849326,between_put_wall_and_call_wall,0.004862236628849326,-0.027552674230145846,现价距离最近关键位 call_wall 约 0.49%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-09-11,创业板ETF易方达,10月,3.341,Positive Gamma,3.4,3.3,3.4,3.8,0.01765938341813822,-0.012271774917689382,0.01765938341813822,0.13738401676144862,put_wall,3.3,-0.012271774917689382,between_put_wall_and_call_wall,0.01765938341813822,-0.012271774917689382,现价距离最近关键位 put_wall 约 -1.23%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,创业板ETF易方达,12月,3.341,Positive Gamma,3.5,2.95,3.3,4.2,0.04759054175396571,-0.11703082909308593,-0.012271774917689382,0.25710865010475903,price_wall,3.3,-0.012271774917689382,between_price_wall_and_call_wall,0.04759054175396571,-0.11703082909308593,现价距离最近关键位 price_wall 约 -1.23%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,创业板ETF易方达,3月,3.341,Positive Gamma,3.5,2.95,3.5,3.8,0.04759054175396571,-0.11703082909308593,0.04759054175396571,0.13738401676144862,call_wall,3.5,0.04759054175396571,between_put_wall_and_call_wall,0.04759054175396571,-0.11703082909308593,现价距离最近关键位 call_wall 约 4.76%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,创业板ETF易方达,9月,3.341,Positive Gamma,3.4,3.3,3.4,3.6,0.01765938341813822,-0.012271774917689382,0.01765938341813822,0.07752170008979342,put_wall,3.3,-0.012271774917689382,between_put_wall_and_call_wall,0.01765938341813822,-0.012271774917689382,现价距离最近关键位 put_wall 约 -1.23%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF华泰柏瑞,10月,4.579,Negative Gamma,4.6,4.4,4.4,,0.004586154182135926,-0.03909150469534817,-0.03909150469534817,,call_wall,4.6,0.004586154182135926,between_put_wall_and_call_wall,0.004586154182135926,-0.03909150469534817,现价距离最近关键位 call_wall 约 0.46%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-09-11,沪深300ETF华泰柏瑞,12月,4.579,Positive Gamma,5.0,4.3,4.8,4.8,0.09194147193710434,-0.060930334134090436,0.04826381305962002,0.04826381305962002,price_wall,4.8,0.04826381305962002,between_put_wall_and_gex_flip,0.09194147193710434,-0.060930334134090436,现价距离最近关键位 price_wall 约 4.83%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF华泰柏瑞,3月,4.579,Positive Gamma,4.7,4.2,4.7,4.7,0.026424983620878084,-0.08276916357283237,0.026424983620878084,0.026424983620878084,call_wall,4.7,0.026424983620878084,between_put_wall_and_call_wall,0.026424983620878084,-0.08276916357283237,现价距离最近关键位 call_wall 约 2.64%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF华泰柏瑞,9月,4.579,Positive Gamma,4.6,4.6,4.6,4.7,0.004586154182135926,0.004586154182135926,0.004586154182135926,0.026424983620878084,call_wall,4.6,0.004586154182135926,below_all_key_levels_next_call_wall,0.004586154182135926,0.004586154182135926,现价距离最近关键位 call_wall 约 0.46%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF嘉实,10月,4.783,Positive Gamma,4.9,4.8,4.8,5.0,0.02446163495713982,0.003554254651892075,0.003554254651892075,0.04536901526238757,put_wall,4.8,0.003554254651892075,below_all_key_levels_next_price_wall,0.02446163495713982,0.003554254651892075,现价距离最近关键位 put_wall 约 0.36%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF嘉实,12月,4.783,Positive Gamma,5.0,4.4,5.0,4.8,0.04536901526238757,-0.08007526656909891,0.04536901526238757,0.003554254651892075,gex_flip,4.8,0.003554254651892075,between_put_wall_and_gex_flip,0.04536901526238757,-0.08007526656909891,现价距离最近关键位 gex_flip 约 0.36%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF嘉实,3月,4.783,Positive Gamma,4.8,4.4,4.8,4.8,0.003554254651892075,-0.08007526656909891,0.003554254651892075,0.003554254651892075,call_wall,4.8,0.003554254651892075,between_put_wall_and_call_wall,0.003554254651892075,-0.08007526656909891,现价距离最近关键位 call_wall 约 0.36%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,沪深300ETF嘉实,9月,4.783,Positive Gamma,4.9,4.7,4.9,4.8,0.02446163495713982,-0.017353125653355672,0.02446163495713982,0.003554254651892075,gex_flip,4.8,0.003554254651892075,between_put_wall_and_gex_flip,0.02446163495713982,-0.017353125653355672,现价距离最近关键位 gex_flip 约 0.36%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,深证100ETF易方达,10月,3.495,Negative Gamma,3.5,3.3,3.4,,0.0014306151645206988,-0.05579399141630914,-0.027181688125894166,,call_wall,3.5,0.0014306151645206988,between_price_wall_and_call_wall,0.0014306151645206988,-0.05579399141630914,现价距离最近关键位 call_wall 约 0.14%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-09-11,深证100ETF易方达,12月,3.495,Positive Gamma,4.6,3.3,3.4,3.8,0.3161659513590842,-0.05579399141630914,-0.027181688125894166,0.08726752503576529,price_wall,3.4,-0.027181688125894166,between_price_wall_and_gex_flip,0.3161659513590842,-0.05579399141630914,现价距离最近关键位 price_wall 约 -2.72%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,深证100ETF易方达,3月,3.495,Positive Gamma,4.2,3.4,3.6,4.2,0.20171673819742497,-0.027181688125894166,0.030042918454935563,0.20171673819742497,put_wall,3.4,-0.027181688125894166,between_put_wall_and_price_wall,0.20171673819742497,-0.027181688125894166,现价距离最近关键位 put_wall 约 -2.72%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,深证100ETF易方达,9月,3.495,Positive Gamma,3.6,3.4,3.6,3.7,0.030042918454935563,-0.027181688125894166,0.030042918454935563,0.05865522174535043,put_wall,3.4,-0.027181688125894166,between_put_wall_and_call_wall,0.030042918454935563,-0.027181688125894166,现价距离最近关键位 put_wall 约 -2.72%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF华夏,10月,1.639,Positive Gamma,1.7,1.5,1.7,1.9,0.03721781574130567,-0.08480780964002443,0.03721781574130567,0.15924344112263578,call_wall,1.7,0.03721781574130567,between_put_wall_and_call_wall,0.03721781574130567,-0.08480780964002443,现价距离最近关键位 call_wall 约 3.72%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF华夏,12月,1.639,Positive Gamma,2.55,1.3,1.6,2.25,0.5558267236119583,-0.20683343502135443,-0.02379499694935927,0.37278828553996335,price_wall,1.6,-0.02379499694935927,between_price_wall_and_gex_flip,0.5558267236119583,-0.20683343502135443,现价距离最近关键位 price_wall 约 -2.38%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF华夏,3月,1.639,Positive Gamma,2.15,1.45,1.6,2.1,0.3117754728492983,-0.11531421598535696,-0.02379499694935927,0.2812690665039659,price_wall,1.6,-0.02379499694935927,between_price_wall_and_gex_flip,0.3117754728492983,-0.11531421598535696,现价距离最近关键位 price_wall 约 -2.38%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF华夏,9月,1.639,Positive Gamma,1.7,1.65,1.7,1.8,0.03721781574130567,0.006711409395973034,0.03721781574130567,0.09823062843197072,put_wall,1.65,0.006711409395973034,below_all_key_levels_next_put_wall,0.03721781574130567,0.006711409395973034,现价距离最近关键位 put_wall 约 0.67%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF易方达,10月,1.593,Positive Gamma,1.95,1.45,1.65,1.9,0.22410546139359688,-0.0897677338355305,0.03578154425612046,0.19271814187068426,price_wall,1.65,0.03578154425612046,between_put_wall_and_price_wall,0.22410546139359688,-0.0897677338355305,现价距离最近关键位 price_wall 约 3.58%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-09-11,科创50ETF易方达,12月,1.593,Positive Gamma,1.6,1.25,1.6,2.2,0.00439422473320783,-0.21531701192718145,0.00439422473320783,0.3810420590081609,call_wall,1.6,0.00439422473320783,between_put_wall_and_call_wall,0.00439422473320783,-0.21531701192718145,现价距离最近关键位 call_wall 约 0.44%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
