trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-07-24,上证50ETF华夏,12月,3.05,Positive Gamma,3.0,2.7,3.2,3.1,-0.016393442622950727,-0.11475409836065564,0.049180327868852514,0.016393442622950838,call_wall,3.0,-0.016393442622950727,between_call_wall_and_gex_flip,-0.016393442622950727,-0.11475409836065564,现价距离最近关键位 call_wall 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,上证50ETF华夏,3月,3.05,Positive Gamma,3.5,2.85,3.0,3.2,0.14754098360655754,-0.06557377049180324,-0.016393442622950727,0.049180327868852514,price_wall,3.0,-0.016393442622950727,between_price_wall_and_gex_flip,0.14754098360655754,-0.06557377049180324,现价距离最近关键位 price_wall 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,上证50ETF华夏,8月,3.05,Positive Gamma,3.1,3.0,3.1,3.1,0.016393442622950838,-0.016393442622950727,0.016393442622950838,0.016393442622950838,put_wall,3.0,-0.016393442622950727,between_put_wall_and_call_wall,0.016393442622950838,-0.016393442622950727,现价距离最近关键位 put_wall 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,上证50ETF华夏,9月,3.05,Positive Gamma,3.1,3.1,3.0,3.2,0.016393442622950838,0.016393442622950838,-0.016393442622950727,0.049180327868852514,price_wall,3.0,-0.016393442622950727,between_price_wall_and_call_wall,0.016393442622950838,0.016393442622950838,现价距离最近关键位 price_wall 约 -1.64%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,中证500ETF南方,12月,7.545,Positive Gamma,8.35,7.122,7.613,8.0,0.1066931742876076,-0.05606361829025841,0.009012591119947011,0.06030483764082173,price_wall,7.613,0.009012591119947011,between_put_wall_and_price_wall,0.1066931742876076,-0.05606361829025841,现价距离最近关键位 price_wall 约 0.90%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,中证500ETF南方,3月,7.545,Positive Gamma,8.0,7.75,7.75,7.0,0.06030483764082173,0.02717031146454607,0.02717031146454607,-0.07223326706428101,put_wall,7.75,0.02717031146454607,between_gex_flip_and_price_wall,0.06030483764082173,0.02717031146454607,现价距离最近关键位 put_wall 约 2.72%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,中证500ETF南方,8月,7.545,Positive Gamma,7.75,7.5,7.75,8.0,0.02717031146454607,-0.005964214711729587,0.02717031146454607,0.06030483764082173,put_wall,7.5,-0.005964214711729587,between_put_wall_and_call_wall,0.02717031146454607,-0.005964214711729587,现价距离最近关键位 put_wall 约 -0.60%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,中证500ETF南方,9月,7.545,Negative Gamma,8.35,6.631,7.367,,0.1066931742876076,-0.12113982770046383,-0.023591782637508274,,price_wall,7.367,-0.023591782637508274,between_price_wall_and_call_wall,0.1066931742876076,-0.12113982770046383,现价距离最近关键位 price_wall 约 -2.36%，该关键位在现价下方。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-07-24,中证500ETF嘉实,12月,3.056,Positive Gamma,3.0,2.9,3.0,2.95,-0.01832460732984298,-0.05104712041884818,-0.01832460732984298,-0.03468586387434547,call_wall,3.0,-0.01832460732984298,above_all_key_levels_last_price_wall,-0.01832460732984298,-0.05104712041884818,现价距离最近关键位 call_wall 约 -1.83%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-24,中证500ETF嘉实,3月,3.056,Positive Gamma,3.1,3.1,3.1,2.95,0.014397905759162333,0.014397905759162333,0.014397905759162333,-0.03468586387434547,call_wall,3.1,0.014397905759162333,between_gex_flip_and_call_wall,0.014397905759162333,0.014397905759162333,现价距离最近关键位 call_wall 约 1.44%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
