trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-08-06,上证50ETF华夏,12月,3.029,Positive Gamma,3.0,2.7,3.0,3.1,-0.009574116870254223,-0.10861670518322875,-0.009574116870254223,0.023440079234070765,call_wall,3.0,-0.009574116870254223,between_price_wall_and_gex_flip,-0.009574116870254223,-0.10861670518322875,现价距离最近关键位 call_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,上证50ETF华夏,3月,3.029,Positive Gamma,3.1,2.85,3.0,3.2,0.023440079234070765,-0.05909541102674143,-0.009574116870254223,0.05645427533839564,price_wall,3.0,-0.009574116870254223,between_price_wall_and_call_wall,0.023440079234070765,-0.05909541102674143,现价距离最近关键位 price_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,上证50ETF华夏,8月,3.029,Positive Gamma,3.1,3.0,3.1,3.1,0.023440079234070765,-0.009574116870254223,0.023440079234070765,0.023440079234070765,put_wall,3.0,-0.009574116870254223,between_put_wall_and_call_wall,0.023440079234070765,-0.009574116870254223,现价距离最近关键位 put_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,上证50ETF华夏,9月,3.029,Positive Gamma,3.1,3.0,3.1,3.1,0.023440079234070765,-0.009574116870254223,0.023440079234070765,0.023440079234070765,put_wall,3.0,-0.009574116870254223,between_put_wall_and_call_wall,0.023440079234070765,-0.009574116870254223,现价距离最近关键位 put_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF南方,12月,7.832,Positive Gamma,9.823,6.876,7.613,8.0,0.2542134831460674,-0.12206332992849844,-0.027962206332992734,0.021450459652706755,gex_flip,8.0,0.021450459652706755,between_price_wall_and_gex_flip,0.2542134831460674,-0.12206332992849844,现价距离最近关键位 gex_flip 约 2.15%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF南方,3月,7.832,Positive Gamma,8.0,6.5,7.75,7.5,0.021450459652706755,-0.17007150153217565,-0.010469867211440276,-0.042390194075587306,price_wall,7.75,-0.010469867211440276,between_price_wall_and_call_wall,0.021450459652706755,-0.17007150153217565,现价距离最近关键位 price_wall 约 -1.05%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF南方,8月,7.832,Positive Gamma,7.75,7.5,7.75,8.25,-0.010469867211440276,-0.042390194075587306,-0.010469867211440276,0.05337078651685401,call_wall,7.75,-0.010469867211440276,between_price_wall_and_gex_flip,-0.010469867211440276,-0.042390194075587306,现价距离最近关键位 call_wall 约 -1.05%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF南方,9月,7.832,Positive Gamma,8.0,6.631,7.5,9.0,0.021450459652706755,-0.1533452502553626,-0.042390194075587306,0.14913176710929532,call_wall,8.0,0.021450459652706755,between_price_wall_and_call_wall,0.021450459652706755,-0.1533452502553626,现价距离最近关键位 call_wall 约 2.15%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF嘉实,12月,3.171,Positive Gamma,3.0,2.85,3.1,3.1,-0.05392620624408695,-0.10122989593188259,-0.022390413118889896,-0.022390413118889896,price_wall,3.1,-0.022390413118889896,above_all_key_levels_last_price_wall,-0.05392620624408695,-0.10122989593188259,现价距离最近关键位 price_wall 约 -2.24%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-08-06,中证500ETF嘉实,3月,3.171,Positive Gamma,3.1,3.1,3.1,3.0,-0.022390413118889896,-0.022390413118889896,-0.022390413118889896,-0.05392620624408695,call_wall,3.1,-0.022390413118889896,above_all_key_levels_last_put_wall,-0.022390413118889896,-0.022390413118889896,现价距离最近关键位 call_wall 约 -2.24%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
