trade_date,underlying,contract_month,underlying_price,gamma_regime,call_wall,put_wall,price_wall,gex_flip,call_wall_distance,put_wall_distance,price_wall_distance,gamma_flip_distance,nearest_wall,nearest_wall_value,nearest_wall_distance,spot_position_band,upside_room_to_call_wall,downside_room_to_put_wall,spot_position_comment
2026-07-23,上证50ETF华夏,12月,3.084,Positive Gamma,3.0,2.7,3.2,3.1,-0.027237354085603127,-0.1245136186770428,0.03761348897535677,0.005188067444876765,gex_flip,3.1,0.005188067444876765,between_call_wall_and_gex_flip,-0.027237354085603127,-0.1245136186770428,现价距离最近关键位 gex_flip 约 0.52%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,上证50ETF华夏,3月,3.084,Positive Gamma,3.5,2.85,3.2,3.2,0.13488975356679633,-0.07587548638132291,0.03761348897535677,0.03761348897535677,price_wall,3.2,0.03761348897535677,between_put_wall_and_gex_flip,0.13488975356679633,-0.07587548638132291,现价距离最近关键位 price_wall 约 3.76%，该关键位在现价上方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,上证50ETF华夏,8月,3.084,Positive Gamma,3.1,3.0,3.1,3.1,0.005188067444876765,-0.027237354085603127,0.005188067444876765,0.005188067444876765,call_wall,3.1,0.005188067444876765,between_put_wall_and_call_wall,0.005188067444876765,-0.027237354085603127,现价距离最近关键位 call_wall 约 0.52%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,上证50ETF华夏,9月,3.084,Positive Gamma,3.2,3.1,3.2,3.1,0.03761348897535677,0.005188067444876765,0.03761348897535677,0.005188067444876765,put_wall,3.1,0.005188067444876765,below_all_key_levels_next_gex_flip,0.03761348897535677,0.005188067444876765,现价距离最近关键位 put_wall 约 0.52%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF南方,12月,7.737,Positive Gamma,8.35,6.876,7.613,8.0,0.07922967558485206,-0.1112834431950368,-0.016026883805092318,0.03399250355434913,price_wall,7.613,-0.016026883805092318,between_price_wall_and_gex_flip,0.07922967558485206,-0.1112834431950368,现价距离最近关键位 price_wall 约 -1.60%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF南方,3月,7.737,Positive Gamma,7.75,7.75,7.75,7.0,0.0016802378182758648,0.0016802378182758648,0.0016802378182758648,-0.09525655938994448,call_wall,7.75,0.0016802378182758648,between_gex_flip_and_call_wall,0.0016802378182758648,0.0016802378182758648,现价距离最近关键位 call_wall 约 0.17%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF南方,8月,7.737,Positive Gamma,7.75,7.75,7.75,8.0,0.0016802378182758648,0.0016802378182758648,0.0016802378182758648,0.03399250355434913,call_wall,7.75,0.0016802378182758648,below_all_key_levels_next_call_wall,0.0016802378182758648,0.0016802378182758648,现价距离最近关键位 call_wall 约 0.17%，该关键位在现价上方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF南方,9月,7.737,Negative Gamma,8.35,6.631,7.367,,0.07922967558485206,-0.14294946361638872,-0.04782215328938866,,price_wall,7.367,-0.04782215328938866,between_price_wall_and_call_wall,0.07922967558485206,-0.14294946361638872,现价距离最近关键位 price_wall 约 -4.78%，该关键位在现价下方。 当前为 Negative Gamma，若脱离关键位，波动放大风险更高。
2026-07-23,中证500ETF嘉实,12月,3.13,Positive Gamma,3.0,2.9,3.0,3.0,-0.04153354632587858,-0.07348242811501593,-0.04153354632587858,-0.04153354632587858,call_wall,3.0,-0.04153354632587858,above_all_key_levels_last_price_wall,-0.04153354632587858,-0.07348242811501593,现价距离最近关键位 call_wall 约 -4.15%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF嘉实,3月,3.13,Positive Gamma,3.1,3.0,3.1,2.95,-0.009584664536741117,-0.04153354632587858,-0.009584664536741117,-0.05750798722044714,call_wall,3.1,-0.009584664536741117,above_all_key_levels_last_price_wall,-0.009584664536741117,-0.04153354632587858,现价距离最近关键位 call_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF嘉实,8月,3.13,Positive Gamma,3.3,3.1,3.2,3.2,0.054313099041533475,-0.009584664536741117,0.022364217252396346,0.022364217252396346,put_wall,3.1,-0.009584664536741117,between_put_wall_and_gex_flip,0.054313099041533475,-0.009584664536741117,现价距离最近关键位 put_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,中证500ETF嘉实,9月,3.13,Positive Gamma,3.3,2.8,3.1,3.5,0.054313099041533475,-0.10543130990415339,-0.009584664536741117,0.1182108626198084,price_wall,3.1,-0.009584664536741117,between_price_wall_and_call_wall,0.054313099041533475,-0.10543130990415339,现价距离最近关键位 price_wall 约 -0.96%，该关键位在现价下方。 距离小于 1%，存在墙位吸附或短线争夺的可能。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
2026-07-23,创业板ETF易方达,12月,3.597,Positive Gamma,4.8,3.2,3.5,4.1,0.33444537114261874,-0.11036975257158743,-0.02696691687517372,0.1398387545176536,price_wall,3.5,-0.02696691687517372,between_price_wall_and_gex_flip,0.33444537114261874,-0.11036975257158743,现价距离最近关键位 price_wall 约 -2.70%，该关键位在现价下方。 当前为 Positive Gamma，结构上更倾向于围绕关键位震荡。
